evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,offline_var_30,offline_var_31,offline_var_32,offline_var_33,offline_var_34,offline_var_35,offline_var_36,offline_var_37,obj_Maximize_Volume,con_Maintain_L/D_Ratio,38_DV_Model_cl,38_DV_Model_cd,38_DV_Model_Volume,38_DV_Model_CL,38_DV_Model_CD,38_DV_Model_K,38_DV_Model_-CL,38_DV_Model_-CD,38_DV_Model_-K,convergence_metric,acqf_value
132,0.118058048,0.073943861,0.171477988,0.04913866,0.189183302,0.044352504,0.075605588,-0.099992689,-0.01406984,-0.192717995,-0.109287352,-0.148670303,0.18691239,0.337456229,-0.058888732,0.224212707,0.280785712,0.286218983,0.389153039,0.06320001,0.116954916,0.095487112,0.022802713,0.24252793,0.146366128,0.016102226,0.0176535,0.162639926,0.033950492,-0.005263811,-0.017665528,0.086030473,0.016494938,-0.041475521,0.020844696,-0.107652009,-0.044971652,-0.023082789,12.05683859,-0.764001706,3.634857219,0.976353717,12.05683859,3.634857219,0.976353717,3.722889725,-3.634857219,-0.976353717,-3.722889725,2.541032151,0
133,0.093855157,-0.110214632,0.006593905,-0.052371075,0.162283026,-0.006865213,-0.071089806,0.020604688,0.059489051,-0.127415236,-0.001220018,-0.022694583,-0.045403112,0.38794853,0.093084278,-0.05642841,0.05257546,0.243676878,-0.02190699,0.273170346,0.201929564,0.014518963,0.279833203,0.288536623,0.035763967,0.123018844,-0.013460036,-0.031363013,0.064636325,-0.019256036,-0.034181858,0.082392803,-0.126128737,0.01576861,-0.197298155,-0.129266252,-0.045340696,-0.098014416,11.99424148,-0.705682134,3.959176365,1.047066178,11.99424148,3.959176365,1.047066178,3.781209297,-3.959176365,-1.047066178,-3.781209297,2.541032151,0
134,0.291856526,0.023091543,-0.0472889,0.014129319,-0.018473785,-0.198264542,0.087190317,0.112555922,-0.011934828,-0.150971711,-0.091252273,-0.064175965,0.240231641,0.027062359,0.004009294,0.217182846,0.127954063,0.27563702,-0.031161334,0.168692093,0.116034674,0.192912651,0.077147939,0.000660915,0.047969065,0.068649803,0.109591915,0.009322134,0.056604902,0.060177111,0.085713709,0.076682565,-0.072424577,-0.194165248,-0.082935555,-0.066080664,-0.09557983,-0.005278596,11.32883678,-0.655175229,3.455595439,0.90184013,11.32883678,3.455595439,0.90184013,3.831716202,-3.455595439,-0.90184013,-3.831716202,2.541032151,0
135,-0.061455953,-0.06551221,0.078226628,0.142122889,0.058178581,-0.101698454,0.12690277,0.115554373,-0.008967418,-0.082196815,-0.016041754,-0.112069697,0.488007214,0.491351649,0.427287382,0.143304647,0.140230204,-0.025531042,0.126182908,0.258221216,0.270882044,0.165312604,0.038128946,-0.008549057,0.094051661,0.163096973,-0.005540055,0.021145545,0.085005782,0.040043849,-0.008336698,-0.004203748,-0.13136995,-0.165116261,-0.061399101,-0.061478894,0.013093694,-0.051946842,13.34325833,-0.504665971,3.574533249,0.897622017,13.34325833,3.574533249,0.897622017,3.98222546,-3.574533249,-0.897622017,-3.98222546,2.541032151,0
136,0.147863727,-0.004320933,0.199569041,-0.204054577,0.095580586,-0.159167787,0.142336295,0.067309721,-0.078896568,-0.045132538,-0.012918511,-0.117443476,0.224871974,0.422936454,0.15773899,0.377488919,0.019805002,-0.027511428,0.237045653,-0.050267367,0.140553344,0.009920199,0.150324938,0.237426048,0.152252798,0.014576741,0.005026956,0.061966549,0.135733913,0.096431398,-0.086899675,-0.001563749,-0.120863582,-0.020240875,-0.179337728,-0.028391,0.006304224,-0.088167539,12.33506114,-0.559288061,3.863356929,0.98364233,12.33506114,3.863356929,0.98364233,3.92760337,-3.863356929,-0.98364233,-3.92760337,2.541032151,0
137,-0.065996048,0.24574702,0.045499409,-0.037697622,-0.041711554,-0.196496682,0.012447112,-0.000822052,-0.146880163,-0.022064308,-0.055869726,0.002390801,0.13067094,-0.014433677,-0.086491795,0.029825837,0.146440038,-0.067326576,-0.032147234,0.067741715,-0.017182335,0.234055546,0.185089086,0.040899018,0.077844771,0.061887577,0.069660924,0.152525066,0.102097284,0.076786499,-0.012813558,-0.080879347,0.015594324,-0.068551151,-0.165908353,-0.080996463,0.011327004,0.0040593,10.14132206,-0.443986657,4.130344743,1.021628006,10.14132206,4.130344743,1.021628006,4.042904774,-4.130344743,-1.021628006,-4.042904774,2.541032151,0
138,-0.031915984,0.268827293,0.024902984,0.248722659,0.196340685,-0.116979538,-0.09209532,-0.044219309,-0.132874005,-0.176997905,-0.001183724,0.022238128,0.391470436,0.103566868,0.275406916,0.161251167,-0.002054087,-0.011110708,0.360897162,0.066808332,-0.048810605,0.016712093,-0.048941381,-0.023042873,0.190195772,0.195707342,0.146497699,0.181670467,0.123109238,0.015252477,-0.085274101,-0.080200626,0.032478398,-0.033282839,-0.111396139,-0.059592953,-0.014954522,-0.031604674,11.29832574,-0.527256991,3.917852995,0.989448156,11.29832574,3.917852995,0.989448156,3.95963444,-3.917852995,-0.989448156,-3.95963444,2.541032151,0
139,0.113839744,-0.024384322,0.132322232,-0.199525932,-0.125672955,-0.145004532,-0.113460262,0.099981999,-0.156900885,-0.176077045,-0.000473784,-0.002863955,-0.052334159,0.049261461,-0.021442057,-0.031959671,0.328906897,-0.020227538,0.053158109,0.333021434,0.210445444,0.062361805,0.01935588,0.210355345,0.196809368,0.087060807,-0.01411539,0.004660721,-0.019504692,0.008714813,0.048601429,-0.012829339,-0.12139384,-0.173089126,0.027481649,-0.124310533,-0.107616215,-0.062823458,11.79338722,-0.642007679,4.461714784,1.160429046,11.79338722,4.461714784,1.160429046,3.844883751,-4.461714784,-1.160429046,-3.844883751,2.541032151,0
140,0.391939656,0.074329871,-0.053086933,0.022280004,-0.015394761,-0.169168366,0.067738974,-0.020554265,-0.176562124,-0.175570785,-0.11401901,-0.014263119,0.44441639,0.097296222,0.171350965,0.188038991,0.318453011,0.019968443,0.226677634,0.215475155,0.229143058,0.029580103,0.077603934,0.068074705,-0.029434505,0.197554199,0.059241225,0.188121227,0.064418505,-0.010215244,0.039371943,0.088655383,-0.034923173,-0.032233155,-0.076210491,-0.010233137,-0.035055717,-0.068163539,12.32632715,-0.524317976,3.524600177,0.889472515,12.32632715,3.524600177,0.889472515,3.962573455,-3.524600177,-0.889472515,-3.962573455,2.541032151,0
141,-0.003234204,0.031614303,0.145092364,-0.143044208,-0.20713514,-0.188976969,0.119056798,0.114338955,0.030032955,0.005421989,-0.114883202,-0.084887829,0.177378033,-0.067798407,0.083693265,0.367140897,0.173508505,0.294558385,0.382062367,-0.055866751,-0.010944295,0.021788917,-0.033649643,0.001871461,0.091251385,0.078264602,0.127085417,-0.030245956,0.142897126,0.029508467,0.005425932,0.081574664,-0.057417352,-0.038857781,-0.023257683,0.002959818,-0.091156227,-0.013781542,12.03243182,-0.614968635,3.861401314,0.997282621,12.03243182,3.861401314,0.997282621,3.871922795,-3.861401314,-0.997282621,-3.871922795,2.541032151,0
142,0.182482167,0.288330105,0.124808574,-0.087654865,0.136880706,0.139957089,0.081075132,-0.027042243,-0.044721077,0.023652756,-0.019034908,0.007119281,0.109778453,0.146137901,0.429279607,0.017772381,0.308822234,0.012306064,-0.077498139,0.34852482,0.090056222,0.069651822,0.281456158,0.127450933,0.196201824,0.11230067,0.026623277,0.131918976,0.03409393,0.028423388,-0.014721068,-0.09927727,0.005514686,-0.049283067,-0.067694465,-0.008024013,-0.007844397,-0.054458471,11.0089465,-0.566418223,3.74207724,0.954496318,11.0089465,3.74207724,0.954496318,3.920473208,-3.74207724,-0.954496318,-3.920473208,2.541032151,0
143,0.379411492,0.26427378,0.094109078,0.211280543,-0.181897715,-0.164326396,-0.036631887,0.015985279,0.007150678,0.019770806,-0.05279394,-0.09444923,0.438444889,0.068343508,-0.09400954,0.177735494,0.264240057,0.375393527,-0.030768894,0.018673056,0.106218162,0.121633224,0.291004676,-0.019052449,0.032556098,0.115659215,0.066345331,-0.033400829,0.006984948,0.006924485,0.009345593,-0.093831192,-0.110899119,-0.174064977,-0.153131875,0.017279228,-0.055798626,-0.057546353,11.02753566,-1.27016578,2.737518814,0.851026513,11.02753566,2.737518814,0.851026513,3.216725651,-2.737518814,-0.851026513,-3.216725651,2.541032151,0
144,0.089812332,0.183534697,0.039748215,0.134546061,-0.056260766,-0.073634037,0.025818139,-0.026810068,-0.105327846,0.002904851,-0.042718844,-0.093317821,0.371912695,0.104603648,0.07078475,0.259847843,0.292957291,-0.035433616,0.110307673,0.016017002,0.103826578,0.05533378,0.001888394,0.215497186,0.03237581,0.09952236,0.066108,0.020428795,-0.008525589,-0.017480551,-0.050237188,0.053241063,-0.049328148,-0.079204205,0.011287223,-0.143400291,-0.095319327,-0.056827428,11.03377609,-0.126260073,3.659530119,0.839220246,11.03377609,3.659530119,0.839220246,4.360631358,-3.659530119,-0.839220246,-4.360631358,2.541032151,0
145,0.016308714,-0.051892341,-0.042998018,-0.222470145,0.210103944,0.000972393,0.018358224,-0.065239727,-0.189571335,-0.017131396,-0.051050771,-0.024624935,0.440364149,0.212591766,0.098910916,-0.050112383,0.086824075,0.289891886,0.050752361,0.074648964,0.192510131,0.239287761,0.24342986,0.110181091,-0.010982106,0.101543979,0.179332571,0.112373303,0.126078364,0.056367866,-0.073403613,0.049037343,0.014113648,-0.11435838,-0.006078766,-0.114594763,-0.080278258,-0.048393755,12.4996711,-1.240341656,3.72380362,1.147003397,12.4996711,3.72380362,1.147003397,3.246549775,-3.72380362,-1.147003397,-3.246549775,2.541032151,0
146,0.176366204,-0.065812805,0.080730596,0.251098313,-0.237650206,0.189202518,-0.105410169,-0.043650073,0.044158279,0.045479535,0.009522217,-0.090479515,0.073350291,0.358080631,0.254596813,0.21887676,0.253962988,0.068607304,-0.058268093,0.225270455,0.099049483,0.191012274,0.237742998,0.18537654,0.17166067,0.028137862,-0.033882059,0.115608917,0.026966332,0.07483326,-0.010740407,-0.098917044,0.022489666,-0.068752417,-0.035935355,0.012864985,-0.013296505,-0.07174427,11.86744435,-0.326682159,3.549554358,0.853215338,11.86744435,3.549554358,0.853215338,4.160209272,-3.549554358,-0.853215338,-4.160209272,2.541032151,0
147,0.213024549,0.261408628,-0.084918673,0.060936341,-0.091140813,-0.090696619,0.050722887,-0.042916916,-0.043082709,-0.0525247,-0.031339202,0.027291451,0.317389331,0.289836679,-0.080538409,0.001279419,0.31063063,0.134193888,0.275614629,0.06148624,0.17944921,0.040336558,0.109584336,0.092789238,0.178593576,0.045889338,-0.035309813,0.115721542,0.079601762,0.027924297,0.066232143,0.003300372,-0.140181756,-0.158668,0.021223317,-0.119286917,-0.001107563,0.002047902,11.93668031,-0.376945288,3.51862203,0.856123635,11.93668031,3.51862203,0.856123635,4.109946142,-3.51862203,-0.856123635,-4.109946142,2.541032151,0
148,0.4,0.214467584,0.199834344,0.299758402,0.24977951,-0.092402242,0.149866938,0.119956165,0.06968716,0.049793006,0.029793317,0.015124916,-0.099847067,0.134958439,0.230068779,0.399639601,0.077802894,-0.079442308,0.186101392,0.04814768,-0.03066914,-0.008782946,-0.049690916,-0.010130995,-0.029906005,-0.01991283,-0.049686399,0.023059206,0.071371475,-0.019899924,-0.099885173,-0.030908098,0.04992842,0.003275131,-0.014055848,-0.035058983,-0.027456313,0.009930368,8.499900163,0.942450602,3.361391331,0.619115781,8.499900163,3.361391331,0.619115781,5.429342033,-3.361391331,-0.619115781,-5.429342033,2.747758522,0.220283502
149,0.06448762,0.264990061,0.074971331,0.153365105,0.207579142,-0.195746479,-0.010151955,-0.108609934,-0.016683038,-0.111388311,-0.120995121,0.016124894,0.062605342,0.496426452,0.324111449,0.210364589,0.138213181,0.027000884,0.059870118,0.379670962,-0.001516392,0.175429508,0.200154628,0.251758055,0.065371909,0.002210329,0.138023959,-0.017525495,0.073713236,0.030356487,0.080308068,0.066361989,0.041098189,-0.145376349,-0.076773446,-0.134389718,-0.069868196,-0.011415835,11.89927549,-0.496076125,3.749962096,0.939648119,11.89927549,3.749962096,0.939648119,3.990815306,-3.749962096,-0.939648119,-3.990815306,2.747758522,0
150,0.4,0.097221764,0.199834344,0.299758402,0.231988417,-0.135131853,0.149866938,0.119956165,0.06968716,0.049793006,0.029793317,-0.022187688,-0.053371153,0.143988403,0.313128629,0.399639601,0.349857372,-0.079442308,0.19929592,0.086435821,-0.001102523,0.249677039,-0.049690916,-0.005317566,-0.029906005,-0.01991283,-0.049686399,0.038565301,0.149985985,-0.019899924,-0.099885173,-0.083472418,-0.163176794,-0.189039836,-0.002574713,-0.030244637,0.019967045,0.009930368,9.936029275,0.644650715,3.288660762,0.640871821,9.936029275,3.288660762,0.640871821,5.131542146,-3.288660762,-0.640871821,-5.131542146,2.809749958,0.106356546
151,0.028092756,0.109842208,-0.076617849,0.240605292,-0.138627708,0.130988216,0.071598772,-0.069579056,0.047828935,-0.063339504,-0.069305254,-0.063931457,0.3210404,0.278840717,0.049731187,0.37792161,0.294240749,-0.049400243,-0.029500153,0.364790766,-0.022092713,0.22879846,0.144985628,0.074673262,0.006646007,0.107552025,-0.049255859,0.142653748,0.10964814,0.060769087,-0.089244037,-0.006699985,-0.145177519,-0.02470455,-0.092563739,-0.06716445,-0.090732585,-0.050825215,11.90398693,-0.14782738,3.612214838,0.832487098,11.90398693,3.612214838,0.832487098,4.339064051,-3.612214838,-0.832487098,-4.339064051,2.809749958,0
152,0.207039728,-0.116742998,0.037555094,0.291339803,0.237670857,-0.132423661,0.084644556,0.067808043,-0.023543266,-0.048212953,-0.030120771,-0.055242384,0.45831694,0.008350631,0.096487162,0.010745542,0.274252715,0.258031639,0.358849419,-0.062475498,0.178756296,-0.017251781,-0.000381887,-0.012049699,-0.007022172,0.043730757,0.100917177,-0.02079054,0.052975047,0.055640852,-0.021610281,0.047060813,-0.051683011,-0.104874985,-0.155543112,-0.050380897,-0.095033734,-0.093758186,11.11958041,-0.452059397,3.111342928,0.771120805,11.11958041,3.111342928,0.771120805,4.034832034,-3.111342928,-0.771120805,-4.034832034,2.809749958,0
153,0.277340062,0.08812827,0.171142523,-0.000682673,-0.241177962,-0.176641163,0.024197353,0.100859122,0.024681596,-0.003921459,-0.057893887,-0.069197544,0.08826953,-0.09720537,0.359839284,0.16261726,0.340107256,0.136211433,0.344711663,0.015783379,0.241978529,-6.23E-05,0.008550073,0.111562736,0.009433056,0.120876277,0.068302288,-0.003141745,-0.016430464,0.078548465,-0.044710494,0.050793501,-0.039456063,-0.152505463,-0.145849299,-0.07558332,-0.047468164,-0.083199444,11.98380319,-0.264664222,3.627649217,0.859179063,11.98380319,3.627649217,0.859179063,4.222227209,-3.627649217,-0.859179063,-4.222227209,2.809749958,0
154,0.289210964,0.219869852,0.035607293,0.295125723,-0.024248134,-0.152223605,-0.012371561,0.00958803,-0.031137251,-0.196461612,-0.079047669,-0.14244359,0.215841751,0.208364402,0.14094321,0.365381722,0.121553834,0.148780179,0.054783626,0.040928964,0.172959586,0.077488823,0.149009592,0.268360002,0.166726258,0.001357861,-0.005699739,0.010297855,0.014236799,0.051775792,-0.049772371,0.007920714,-0.083761403,-0.044557763,-0.067050766,-0.099341679,-0.113275028,-0.062117369,11.47797322,-0.286597062,3.447495342,0.820774698,11.47797322,3.447495342,0.820774698,4.200294369,-3.447495342,-0.820774698,-4.200294369,2.809749958,0
155,0.033604845,-0.106115607,0.023837381,-0.087679487,-0.054080065,-0.006187154,-0.038995264,-0.007337599,-0.067163006,0.020790183,-0.136262276,-0.000133728,0.222307405,0.072707157,0.001121334,0.203606714,0.003767504,0.335098569,0.286606415,0.185069946,-0.023896066,0.057631103,0.130096383,0.287100107,0.002179703,0.012892221,0.081455023,0.049829272,-0.021276135,0.078765439,-0.015855537,-0.070441478,-0.018805687,-0.03446662,-0.118072926,-0.124297406,0.011288972,-0.026074803,12.5843613,-0.819680397,3.710602017,1.011832148,12.5843613,3.710602017,1.011832148,3.667211034,-3.710602017,-1.011832148,-3.667211034,2.809749958,0
156,0.210355888,-0.087885064,0.095700612,0.039713771,0.018660404,-0.020593671,0.048296521,0.052657314,-0.074177319,-0.188351501,-0.080590666,-0.011238018,0.278516516,0.16358034,0.443076315,0.035849594,0.080758598,0.03803,0.391286196,0.217539318,0.076717178,0.176241464,0.289780603,-0.008869853,0.009974471,0.102863968,0.047640168,0.105753707,0.020224491,0.021321428,0.037901026,-0.033882802,0.020536733,-0.069043774,-0.141523809,-0.103739611,0.015565787,-0.050220464,12.52582517,-0.519118202,3.675361924,0.926303423,12.52582517,3.675361924,0.926303423,3.967773229,-3.675361924,-0.926303423,-3.967773229,2.809749958,0
157,-0.071761722,-0.101604844,0.196189891,0.087202791,-0.126733414,-0.017202284,0.013465521,-0.10292591,-0.068413541,-0.143056828,-0.113238448,0.000309585,0.126982512,0.45933625,0.408011233,-0.045970101,0.186733785,0.364765474,-0.01111614,0.353265183,0.277726909,0.101373025,0.163860598,0.283078788,0.173872639,0.167555191,0.049575584,0.021612348,0.10388661,0.015576603,0.016716764,0.001598966,0.010789997,-0.110654731,-0.186352597,-0.097718849,0.016041071,-0.050970853,13.97089325,-0.970957727,3.687845224,1.048894983,13.97089325,3.687845224,1.048894983,3.515933704,-3.687845224,-1.048894983,-3.515933704,2.809749958,0
158,-0.043370527,-0.062813444,0.172658323,-0.204493761,0.028857426,-0.126646789,0.034173911,-0.048499757,-0.138138686,0.036472502,-0.009427257,-0.097460903,0.245056217,0.352281472,-0.089190201,0.350671165,0.113438558,0.177930718,0.299002812,-0.067115528,0.229147694,0.221562591,0.124143335,0.158322172,0.009188113,0.011092929,0.161769615,0.0757438,0.074699453,-0.009204541,-0.034966592,-0.058601632,-0.174670707,-0.042415483,0.012168614,-0.050359552,-0.115507003,0.00692436,13.01854644,-0.981831377,3.865886141,1.102944338,13.01854644,3.865886141,1.102944338,3.505060053,-3.865886141,-1.102944338,-3.505060053,2.809749958,0
159,-0.10484968,0.289051574,0.024263089,0.121893115,0.200164077,-0.176862495,0.141909392,-0.08710312,0.005991565,-0.075898645,-0.019208958,0.025464027,0.011451601,0.343924716,0.240443575,0.008989764,0.279057912,0.310998649,0.092536235,0.213810726,-0.034883858,0.082854288,0.007339183,0.215953526,-0.01457874,0.067369791,0.105532445,0.183637034,0.066293795,0.06494042,0.048810449,-0.043076199,0.032357933,-0.060161542,-0.130422385,-0.10483566,-0.012399235,-0.013983689,11.47208594,-0.656096625,3.770043302,0.98414128,11.47208594,3.770043302,0.98414128,3.830794806,-3.770043302,-0.98414128,-3.830794806,2.809749958,0
160,-0.103568351,-0.040514042,0.042993019,0.292319239,0.192500594,-0.18632668,-0.147798992,-0.010688087,-0.120338314,-0.05801037,-0.096841022,0.014583845,0.251614783,0.018017536,0.165159326,0.028579694,-0.034086202,0.367422437,0.187722561,0.190905006,0.181594663,0.055927679,0.207311637,0.192984055,0.057530905,0.103966201,0.027213893,0.091561712,0.004082079,0.027505636,-0.032894822,0.004228542,0.011652881,-0.049715251,-0.155062101,-0.123904438,-0.116230141,-0.084087517,12.30315237,-0.753530639,3.502346335,0.938121583,12.30315237,3.502346335,0.938121583,3.733360792,-3.502346335,-0.938121583,-3.733360792,2.809749958,0
161,0.012882105,0.18699092,0.01153457,-0.006661095,0.10838605,-0.186485747,-0.019868809,-0.017911363,-0.116484862,-0.026490678,-0.071006037,-0.048914625,0.110983289,0.298020808,0.361808569,0.203941888,0.260352014,0.161318391,0.164143515,-0.015509642,0.298912596,0.102678617,0.16989961,0.257750733,0.125461734,0.129578797,0.055636711,-0.005483572,0.082486196,0.078513702,-0.082078508,0.067359084,-0.17851532,-0.177634764,-0.108673057,-0.01108216,-0.075380566,-0.053766018,13.02346684,-0.724571724,3.816863763,1.014497454,13.02346684,3.816863763,1.014497454,3.762319706,-3.816863763,-1.014497454,-3.762319706,2.809749958,0
162,0.176425775,0.163846457,0.155910885,-0.025311354,0.128909613,-0.00492145,-0.069403917,-0.102277879,-0.194841846,-0.190229756,-0.123032709,-0.124701472,0.39380472,0.403255205,-0.061717734,0.300833274,0.096959494,0.3831821,0.020138658,0.218862072,-0.00469521,0.19876755,0.089197605,0.101892758,-0.015338081,0.16866937,0.142629609,0.071948528,-0.017629874,0.043512517,-0.001676019,-0.061198969,-0.115427931,-0.173379569,-0.091038364,-0.017292425,-0.076500782,-0.092879997,12.23942305,-0.998562875,3.68802222,1.057246232,12.23942305,3.68802222,1.057246232,3.488328556,-3.68802222,-1.057246232,-3.488328556,2.809749958,0
163,0.298075199,0.233110543,0.085393845,0.195818268,-0.245546835,0.111773863,0.01794024,-0.027188048,0.039410458,-0.077960051,-0.023078966,-0.010989262,0.043467793,0.086930814,0.124672948,0.139551856,0.3488858,0.313329123,0.065139979,0.203955164,0.273566287,-0.018737242,0.209436846,0.15375782,-0.000628117,0.144022347,0.040939773,-0.034016743,0.128345187,0.087508804,-0.005790539,-0.058765769,-0.097935404,-0.084716569,-0.106977597,-0.148714126,-0.061582417,-0.037962962,11.60963033,-0.593939832,3.238284944,0.83183283,11.60963033,3.238284944,0.83183283,3.892951598,-3.238284944,-0.83183283,-3.892951598,2.809749958,0
